	SFC-023_S32_L002_alignment.bam	SFC-025_S33_L002_alignment.bam	SFC13_S23_L002_alignment.bam	SFC14_S17_L001_alignment.bam	SFC15-CM_S29_L002_alignment.bam	SFC16_S6_L001_alignment.bam	SFC17_S7_L001_alignment.bam	SFC-18_S20_L002_alignment.bam	SFC19_S24_L002_alignment.bam	SFC-21_S22_L002_alignment.bam	SFC22_S9_L001_alignment.bam	SFD1-CM_S28_L002_alignment.bam	SFM-10_S1_L001_alignment.bam	SFM-1_S11_L001_alignment.bam	SFM-3_S12_L001_alignment.bam	SFM-5_S2_L001_alignment.bam	SFM-6_S3_L001_alignment.bam	SFM-7_S13_L001_alignment.bam	SFM-8_S8_L001_alignment.bam	SFM9_S10_L001_alignment.bam	SFU2_S5_L001_alignment.bam	SFU-3_S21_L002_alignment.bam	SXC2_S4_L001_alignment.bam	IFC63_S16_L001_alignment.bam	IFC66_S31_L002_alignment.bam	IFD6_S1alignment.bam	IFD8_S2alignment.bam	IFM047_S10alignment.bam	IFM-049_S6alignment.bam	IFM050_S11alignment.bam	IFM054_S12alignment.bam	IFM058_S13alignment.bam	IFM060_S14alignment.bam	IFM061_S15alignment.bam	IFM12_S16alignment.bam	IFM14_S7alignment.bam	IFM21_S3alignment.bam	IFM23_S4alignment.bam	IFM24_S5alignment.bam	IFM26_S8alignment.bam	IFM27_S9alignment.bam	IFM53_S14_L001_alignment.bam	IFM56_S15alignment.bam	IFM57_S30_L002_alignment.bam
Cluster-10.662	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	367	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.663	0	0	0	1	0	0	0	0	0	0	190	0	0	0	0	0	0	0	697	0	0	0	0	0	8	0	0	0	2	54	0	0	0	0	0	0	0	4	0	0	0	0	0	19
Cluster-10.664	30	1	340	24	122	16	10	19	1	25	983	1	3	29	88	55	8	2	4	0	2	47	7	0	24	0	2	5	34	5	0	0	55	12	0	2	1	1	0	4	0	34	69	70
Cluster-10.665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Cluster-10.666	101	0	6	59	9	87	306	15	5	3	25	0	12	13	1	0	2	738	61	0	13	166	115	7	1	0	5	7	9	3297	5	25	1	13	44	0	6	55	13	81	5	13	14	1
Cluster-10.667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	64	60	58	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	3
Cluster-10.668	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	15	0	0	0	0	2	0	0	0	0	0
Cluster-10.669	0	0	3	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.670	1	0	0	1	0	159	69	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	593	40	0	0	195	0	0	0	0	0	0	499	1	0	0	0	0	0	0	0
Cluster-10.671	63	14	85	130	155	140	81	106	102	110	246	2	393	200	250	21	91	191	724	0	115	227	162	129	84	606	730	513	98	2594	383	301	141	276	301	46	189	118	379	127	70	87	52	113
Cluster-10.672	0	0	54	0	0	0	0	7	9	0	0	0	0	0	27	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	27	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.673	0	1	99	0	403	1	0	0	0	0	1	1	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	1	0	10003	0	0	0	1	1	40	1	2	0	2	188	1	90	1
Cluster-10.674	0	0	0	0	0	0	13	0	0	0	1	0	0	39	0	0	0	3	4	0	0	0	0	0	14	0	0	5	0	2	10	0	23	0	0	0	0	0	0	0	0	0	0	1
Cluster-10.675	0	0	0	0	0	1	514	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Cluster-10.677	0	0	1	4	3	0	0	0	0	0	1	0	0	0	47	0	0	8	58	0	0	2	1	0	8	4	0	2	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1
Cluster-10.678	1	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	16	0	0	0	0	0	0	0	0
Cluster-10.679	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1879	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.680	2	0	27	0	16	1	16	2	0	0	48	0	9	6	3	6	2	30	22	0	18	0	6	7	0	16	31	133	26	18	7	48	0	11	43	0	10	2	5	31	18	1	0	8
Cluster-10.681	0	0	0	0	1	1	7	1	0	0	4096	0	0	0	1	0	0	130	16	0	1	0	0	3	753	2	5	7	109	40	0	0	0	0	0	0	3	3	1	0	6	0	0	586
Cluster-10.682	0	0	0	0	1	2	8	3	1	0	62	0	16	9	0	1	1	10	22	0	5	0	0	25	45	12	10	52	6	318	0	6	0	32	0	0	28	0	3	23	24	1	1	0
Cluster-10.683	0	1	3	42	7	0	0	0	0	0	0	0	2	0	33	0	0	566	0	0	0	17	110	0	0	0	564	736	0	2	3	0	0	0	0	0	0	195	0	1	510	2	0	0
Cluster-10.684	0	0	0	0	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3485	0	0	0	0	1	0	2	0	1	0	2	0	0	0
Cluster-10.685	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	0	0	0
Cluster-10.686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0
Cluster-10.687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.688	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	1	498	0	0	0	0	0	0	0	6	0	0	0	0	0	0
Cluster-10.690	0	0	1	0	1	2	0	0	0	0	1	0	2	2	0	63	0	0	0	0	619	0	0	898	79	0	4	1	1106	24	1	324	1	707	1	0	523	6	291	2	2	582	0	0
Cluster-10.691	0	0	0	0	151	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.692	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0
Cluster-10.693	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.694	395	1	158	18	0	10	92	1	1	102	495	0	1	1	90	0	0	106	57	0	0	53	428	0	0	1	0	3	1	993	0	2	0	0	5	0	0	43	1	21	1	1	41	111
Cluster-10.695	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0
Cluster-10.696	0	0	0	0	0	8	1	0	0	0	3	0	0	2	0	0	0	0	0	0	686	0	0	0	7	4	44	262	3	3	54	0	0	0	4	7	1	0	0	1	140	0	0	0
Cluster-10.697	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	2	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0
Cluster-10.698	0	0	0	0	443	0	2	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	192	0	0	0	0	0	0	33	0	0	0	0	0	0	0
Cluster-10.699	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	1	0	109	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.700	0	0	0	0	3	0	0	0	0	0	0	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
Cluster-10.701	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	1	194	117	0	0	6	0	0	0	0	0	0	0	0	0	192	0	0	0
Cluster-10.702	0	0	282	0	1	0	0	0	7	0	2	0	3	0	120	4	0	0	0	0	1	0	0	3	0	0	0	0	1	0	1	90	0	1	0	0	5	0	5	1	0	1	0	1
Cluster-10.703	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	2	0	7	0	1	0	1	6377	0	1	1	0	2	2	0	0	0
Cluster-10.704	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	3368	0	0	1	0	0	1	1	0	0	0	5	0	5	0
Cluster-10.705	0	0	5	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.706	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	507	1	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	3	0	0	0	0	1	0	0
Cluster-10.707	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	22	0	0	0	29	0	0	0	0	0	330	1	0	0	0	0	0	0	0
Cluster-10.708	3	0	0	0	0	0	106	923	0	0	1	0	0	0	0	0	1	141	3	0	0	0	0	0	0	42	0	0	0	0	0	0	4	0	1	1325	0	0	1	0	238	2	0	0
Cluster-10.709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	672	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.710	0	0	0	1	0	1	0	1	0	0	4	0	1	0	0	4	0	1	0	0	3	0	3	8	0	1	0	1	3	12	1	3	0	9	0	0	10	0	0	0	0	3	0	0
Cluster-10.711	0	0	0	1	1	0	0	0	0	3	0	0	0	0	0	0	0	1	435	0	0	0	0	0	0	0	0	0	1	23	0	0	0	0	0	0	0	1	0	0	0	1	0	562
Cluster-10.712	1	0	0	2	6	2	0	0	0	6	42	0	2	1	1	6	71	238	1	0	0	2	156	0	2	0	0	0	0	1	0	1	7	0	0	0	0	0	0	1	1	6	4	2
Cluster-10.713	0	0	0	1	0	0	0	0	0	0	102	0	0	0	0	1	0	0	486	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	25	0	0	13
Cluster-10.714	0	0	2	0	0	1	2	47	3	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	0	2	0	0	1	0	2	0	0	0	2	0	0	0
Cluster-10.715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1072	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.716	0	0	25	0	0	1	32	0	0	0	2	0	0	0	7	0	0	0	1	0	0	1	0	0	127	2	47	109	1	1	82	0	0	0	15	0	0	0	0	0	1	36	0	0
Cluster-10.717	0	0	0	0	268	0	4	0	0	0	0	0	0	1	0	0	2	69	0	0	5	0	0	0	0	0	5	34	318	0	37	0	0	0	0	0	0	0	0	1	0	0	0	1
Cluster-10.718	1	0	6	0	6	4	14	4	3	0	50	0	12	6	2	1	2	7	33	0	10	0	0	7	93	10	25	62	14	357	22	35	1	26	0	1	63	7	20	16	27	4	0	0
Cluster-10.719	0	18	21	34	3124	7	1	4	3	1	3	0	74	6	5	3	1	9	6	0	24	2	0	66	18	1	27	213	2112	27	172	8	1	363	0	4	15	2	150	137	351	37	1	0
Cluster-10.720	0	0	0	0	287	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	19	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0
Cluster-10.721	0	0	0	0	0	162	0	198	0	0	3	0	0	0	0	0	306	0	1	0	0	0	0	0	0	0	0	0	1492	0	0	1	1	0	13	0	0	0	1	0	1	0	0	0
Cluster-10.722	23	0	4	78	68	5	13	12	3	13	41	0	3	30	50	55	8	851	1	0	5	68	120	1	20	0	616	789	0	9	2	1	38	11	29	1	0	182	1	0	566	30	44	6
Cluster-10.723	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.724	0	0	0	0	0	0	0	0	0	0	0	0	29	4	0	26	0	0	0	0	292	0	15	387	776	0	0	0	1798	2	0	330	0	336	22	0	293	0	144	2	30	261	0	0
Cluster-10.725	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	12	0	0	0	0	0	4	3	1	0	7	642	0	12	0	0	26	18	0	6	0	40	0	19	1	0	0
Cluster-10.726	0	0	0	0	0	17	1	2	0	0	0	0	1	0	0	0	559	394	0	0	0	0	0	0	0	0	0	0	13	6	0	0	1	0	2	0	0	1	1	16	0	157	0	21
Cluster-10.727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	57	0	0	0	0
Cluster-10.728	0	0	0	24	0	0	126	0	0	0	0	0	0	0	0	0	18	45	0	0	1	30	0	0	0	0	16	64	0	1	28	1	9	6	316	0	1	0	28	0	50	0	0	0
Cluster-10.729	3797	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	26	5	0	0	0	0	0	0	8	0	0	0	0	0	0
Cluster-10.730	0	0	0	0	0	20	0	33	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	390	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Cluster-10.731	444	3	20	319	746	187	142	165	41	275	706	2	30	438	225	853	196	13	21	1	75	591	145	11	435	1	331	485	2	20	72	25	571	154	2	4	42	0	3	0	2	452	1003	159
Cluster-10.732	0	0	26	0	0	0	9	0	2338	0	0	1	0	0	24	0	0	7	0	0	0	0	0	0	0	0	10	5	6	0	7	0	0	0	0	0	0	12	0	0	2	0	0	1
Cluster-10.733	2	0	0	0	1	0	0	0	0	2	1	0	0	1	0	1	1	0	0	0	1	2	2	0	1	3	1	1	0	6281	0	0	1	0	0	0	1	2	0	0	0	1	3	1
Cluster-10.734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
Cluster-10.735	0	0	0	0	925	0	3	2	0	0	0	0	0	0	0	0	0	265	0	0	0	1	3	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Cluster-10.736	0	0	0	0	29	0	0	222	0	0	1	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	4	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.737	0	0	0	0	251	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320	509	2	0	81	0	0	0	0	0	158	1	0	1	0	0	0	0
Cluster-10.738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	139	0	3	0	0
Cluster-10.739	0	0	0	0	0	0	1	113	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	4	3	1	45	4	0	0	0	0	0	4	6	0	2	1	0	0	0
Cluster-10.740	0	0	0	4	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
Cluster-10.741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.742	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.743	0	0	1	0	0	17	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	7	40	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.744	0	0	0	0	3	1	0	0	0	0	0	0	1	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0
Cluster-10.745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	50	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	158	0	0	0	0	0	0	0	0	2
Cluster-10.746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	32	0	0	0	0	0	50	0	0	0	0	0	0
Cluster-10.747	0	0	0	0	0	0	440	8	0	0	0	0	5	0	0	0	3	4	0	0	4	0	0	89	0	0	0	0	14	0	0	0	5	133	14	0	15	0	34	0	0	8	0	0
Cluster-10.748	0	0	0	1	0	0	2	0	1	0	1480	1	2	0	0	0	0	0	647	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	217
Cluster-10.749	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	3	1	0	0	0	4	0	0	0	0	163	1417	0	6	578	0	1	0	24	0	0	1	0	0	353	0	0	0
Cluster-10.750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	35	0	0	0	0	0	25	0	0	0	0	0	0
Cluster-10.751	0	0	0	2	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	643	0	0	0	0	4	0	0	0	0	0	0	0	0	0
Cluster-10.752	0	2	0	0	0	0	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	222	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Cluster-10.753	0	0	0	10	4	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	40	0	0	0	0	0	0	0	776	0	3	0	0
Cluster-10.754	0	0	0	1	4546	0	631	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	12	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.755	0	0	0	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
Cluster-10.756	1	0	9	108	33	1	0	0	0	11	0	0	24	0	136	0	0	2005	0	0	0	187	292	3	0	2	92	110	4	0	0	0	0	0	4	4	15	33	1	0	94	8	0	0
Cluster-10.757	0	0	102	0	0	3	0	0	0	0	0	0	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	63	7	0	0	0	0	0	0	0	0
Cluster-10.758	280	46	5986	204	1145	507	541	1188	2615	695	953	1	438	865	837	465	612	723	662	1	761	603	354	1625	312	963	2920	1642	359	72227	1291	2568	66	1502	1131	104	1096	1241	458	878	197	736	247	323
Cluster-10.759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2031	0	0	0	0	0	0	0	46	0	0	0	0
Cluster-10.760	0	0	21	0	0	0	0	0	82	0	0	1	0	0	11	0	172	3	0	0	0	0	6	0	198	0	1	3	0	12	0	0	0	0	0	0	2	0	0	9	0	0	0	0
Cluster-10.761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	10	0	0	0	0	0	0	0	1	0	11	0	0	8	2	2	129	0	2	0	0
Cluster-10.762	0	0	4	0	0	0	0	0	0	2	0	0	0	0	114	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.763	0	0	6	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.764	2	0	4	0	4	6	13	10	2	0	76	0	14	8	0	3	1	6	25	0	8	0	0	3	33	19	12	50	5	377	5	8	0	12	0	0	29	0	1	14	23	0	0	0
Cluster-10.765	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	6	0	0	0	0	52	0	0	0	0	0	0	0	0	0
Cluster-10.766	0	0	4	0	0	0	5	0	0	0	0	0	1	0	7	0	0	2	0	0	9	0	0	1	1	1	4	7	24	6003	4	0	0	10	2	0	6	1	18	5	1	3	0	0
Cluster-10.767	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	2	0	0	0	0	0	64	0	5	33	0	2	6	5	0	0
Cluster-10.768	0	1	0	216	0	0	0	0	0	13	0	0	1	0	0	0	1	0	1	0	0	604	0	0	0	0	0	0	0	1	0	0	0	0	1362	0	0	1	0	0	4	0	0	0
Cluster-10.769	0	0	9	0	0	0	320	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	325	0	0	0	0	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.770	8	0	0	0	0	0	102	0	0	0	0	0	0	0	0	5	0	10	0	0	0	0	60	0	0	1	0	0	0	0	0	55	10	0	0	0	0	0	0	0	0	1	0	0
Cluster-10.771	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	11	0	0	1	0	0	0	0	0	1	0	0	0	0	10	0	0	0	0	0	0	0
Cluster-10.772	0	0	11	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	150	0	0
Cluster-10.774	0	0	0	0	0	0	0	0	0	0	334	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.775	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.776	9	0	0	11	76	1097	110	45	34	1	1	0	31	432	0	3	10	243	3	0	47	102	2	48	237	6	29	51	65	2480	21	95	0	89	131	21	36	9	59	52	77	103	1	1
Cluster-10.777	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	1	0	0	1	0	30	0	0	2	3	2	0	8	10	0	0	2	7868	0	1	6	3	1	2	0	0	0
Cluster-10.778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	8	7	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0
Cluster-10.779	0	0	0	6	0	0	0	0	0	0	460	0	0	0	0	0	0	0	80	0	0	4	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	15
Cluster-10.780	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	13	0	1	0	0	0	0	169	0	0	0	0	0	1	0	0	145	2	0	0	1	0	27	0	0	0	0	0	0
Cluster-10.781	0	0	0	0	0	0	8	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	12	0	0	2	1	3	2	6	0	16	0	1	0	0	0	0	0	0	1	0	0	0
Cluster-10.782	0	0	0	0	0	0	33	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0
Cluster-10.783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	100	0	0	0	2	0	0	0	0	0
Cluster-10.784	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252
Cluster-10.785	0	3	0	17	87	39	199	123	41	0	0	0	45	122	0	5	12	314	21	0	83	181	0	66	183	6	23	61	76	592	26	107	0	105	129	8	25	0	42	61	13	40	0	1
Cluster-10.786	39	0	6	21	24	46	428	6	14	0	12	0	10	45	1	0	1	354	7	0	16	105	44	8	3	3	14	23	22	4719	8	20	0	32	37	5	13	16	15	119	20	6	8	2
Cluster-10.787	0	0	0	60	0	0	176	0	0	2	8	0	0	0	0	0	1	115	0	0	1	54	0	0	0	1	0	0	0	65	0	1	5	0	901	0	0	0	0	1	0	0	0	1
Cluster-10.788	0	0	0	0	0	0	0	0	0	11	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.789	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.790	2	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	3	0	0	7	0	0	45	77	175	0	16	5	0	7	0	0	8	0	7	0	0	8	0	0
Cluster-10.791	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	1
Cluster-10.792	1744	8	54	1125	2226	657	517	526	118	938	3543	3	123	1411	669	2881	780	43	2125	0	5030	2443	541	51	1245	4	6	20	1	329	37	126	1662	438	5	16	39	0	20	4	41	1394	3427	1523
Cluster-10.793	0	0	0	1	0	0	321	0	0	0	0	1	0	0	0	0	27	160	0	0	0	0	1	0	203	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster-10.794	0	3	0	176	29	0	9	0	0	0	0	0	0	0	0	0	0	0	1	0	1	333	3	0	0	1	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0
Cluster-10.795	0	0	0	5	0	0	3	0	0	0	0	0	5	0	0	0	0	38	0	0	0	4	0	0	0	1	2	1	1	18813	3	0	0	1	6	0	5	1	5	2	4	0	0	0
Cluster-10.796	1	1	4	16	0	2	1	0	1	1	5	0	0	0	45	0	5	25	48	0	0	1	9	0	30	10	4	14	0	73	13	0	1	0	2	0	0	0	0	0	3	0	0	4
Cluster-10.797	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0	0	0	1	0	0	0	0	0
